Term,PMI,NPMI,CoocCount,TermFreq,InTermFreq
争议,5.376253762205644,0.4146717376666864,2,3952,2
海军,5.366433716024669,0.4139143151576415,2,3991,2
破坏,5.332440295187312,0.4112923944836295,2,4129,2
基础设施建设,5.3230392376402,0.4105672886680576,2,4168,2
现状,5.210602093043074,0.4018949848314838,2,4664,2
潜在,5.194860436354672,0.40068082708866654,2,4738,2
关键,5.160220449073939,0.39800903659034,2,4905,2
落实,5.155339414368025,0.39763256121684826,2,4929,2
伙伴关系,5.147256929471082,0.39700915722493824,2,4969,2
致力,5.107602853570928,0.39395062887296967,2,5170,2
同盟,5.012468528862457,0.38661289566998486,2,5686,2
拓展,4.968093234675807,0.38319021862315233,2,5944,2
海上,4.936465463928391,0.3807507611059956,2,6135,2
态势,4.8317897792908235,0.3726771005311825,2,6812,2
南海,4.816637974270221,0.37150843818848417,2,6916,2
反对,4.643783685921269,0.3581761456139253,2,8221,2
发布,4.621648775230686,0.35646887466185717,2,8405,2
所谓,4.606300185844861,0.3552850342940354,2,8535,2
首次,4.605480369671991,0.3552218016766762,2,8542,2
基础设施,4.605012204869432,0.355185692013558,2,8546,2
空间,4.588302602813965,0.35389687641322876,2,8690,2
设立,4.554696453415029,0.3513048260778246,2,8987,2
面对,4.554585187768183,0.35129624413188953,2,8988,2
一方面,4.532794956187663,0.3496155583619629,2,9186,2
参加,4.528775177837684,0.3493055118970548,2,9223,2
另一方面,4.495086883928194,0.3467071257359181,2,9539,2
接受,4.358141156953611,0.33614446908273204,2,10939,2
上述,4.326558163929694,0.33370846528209125,2,11290,2
冲突,4.296801594734363,0.331413333987886,2,11631,2
澳大利亚,4.2703302094049755,0.32937158971045843,2,11943,2
正在,4.270079047781151,0.3293522175543823,2,11946,2
行动,4.245194533052115,0.3274328689856406,2,12247,2
改变,4.21005534904002,0.3247225753241102,2,12685,2
开放,4.161959909684245,0.32101296259122464,2,13310,2
自由,4.120963625319538,0.31785090937958155,2,13867,2
体系,4.032145031581499,0.31100031001587997,2,15155,2
英国,4.031947096701428,0.31098504325127135,2,15158,2
使用,3.9854150862722757,0.30739601816517403,2,15880,2
计划,3.784738666072675,0.29191779791115857,2,19409,2
推进,3.733520082085749,0.28796729628640405,2,20429,2
继续,3.7333243011639743,0.28795219565711366,2,20433,2
项目,3.695578535369303,0.2850408557196895,2,21219,2
工作,3.6513296468481924,0.2816279283720524,2,22179,2
解决,3.64979783901578,0.28150977966781837,2,22213,2
亿美元,3.6438729597058503,0.2810527923105278,2,22345,2
活动,3.641950441062152,0.28090450798803485,2,22388,2
区域,3.63292394521618,0.2802082922059965,2,22591,2
建设,3.429873798718386,0.2645469858752529,2,27677,2
加强,3.3753483881622937,0.2603414279268483,2,29228,2
积极,3.3551621035880848,0.25878445497288055,2,29824,2
提供,3.330914476412152,0.2569142296933333,2,30556,2
安全,3.258645570175896,0.2513401116822138,2,32846,2
技术,3.2540285885220124,0.250984002783737,2,32998,2
领域,3.183255376604658,0.24552524803292294,2,35418,2
战略,3.1511652788401463,0.24305013112243604,2,36573,2
包括,3.092545106121345,0.23852874318972542,2,38781,2
建立,3.0333245216355333,0.23396104535391984,2,41147,2
全球,2.9899268012869693,0.23061376881087048,2,42972,2
其他,2.9730359109978486,0.22931097040574952,2,43704,2
以及,2.7820343967583203,0.2145789779608505,2,52902,2
通过,2.6883098782333996,0.2073499834457631,2,58100,2
日本,2.6196062051867925,0.2020508527226939,2,62232,2
美国,2.2131025141689995,0.1706971258753371,2,93445,2
国家,1.9446528426244958,0.1499915385464865,2,122220,2
中国,1.7044537993247526,0.1314649289263861,2,155403,2
