Term,PMI,NPMI,CoocCount,TermFreq,InTermFreq
徐焕升,5.1874843879021855,0.5386719958532243,2,4,85
毫米自行迫击炮,5.1874843879021855,0.5386719958532243,2,4,85
炽盛,5.1874843879021855,0.5386719958532243,2,4,85
二组,5.1874843879021855,0.5386719958532243,2,4,85
鸟兽,5.1874843879021855,0.5386719958532243,2,4,85
连通,5.1874843879021855,0.5386719958532243,2,4,85
裴友仁,5.1874843879021855,0.5386719958532243,2,4,85
台湾驻越军援团,5.1874843879021855,0.5386719958532243,2,4,85
部办公厅,5.1874843879021855,0.5386719958532243,2,4,85
发烟车,5.1874843879021855,0.5386719958532243,2,4,85
吴庭儒,5.1874843879021855,0.5386719958532243,2,4,85
八八,5.1874843879021855,0.5386719958532243,2,4,85
样式,4.27119365602803,0.5325214587017156,10,50,85
网络媒体,4.7019765721204845,0.5261253934867539,4,13,85
陈善谦,4.627868599966763,0.5178331177997445,4,14,85
欧洲委员会,4.964340836587976,0.5155006138961963,2,5,85
私有,4.964340836587976,0.5155006138961963,2,5,85
消毒,4.964340836587976,0.5155006138961963,2,5,85
先遣部队,4.964340836587976,0.5155006138961963,2,5,85
八人,4.964340836587976,0.5155006138961963,2,5,85
康定级导弹护卫舰,4.964340836587976,0.5155006138961963,2,5,85
公共工程,4.964340836587976,0.5155006138961963,2,5,85
主管机关,4.964340836587976,0.5155006138961963,2,5,85
雷虎,4.964340836587976,0.5155006138961963,2,5,85
电视台,4.558875728479812,0.5101131938269028,4,15,85
文宣,4.399027027537915,0.5048319165306987,5,22,85
政战,3.9129814327704118,0.5043585003360126,13,93,85
