Term,PMI,NPMI,CoocCount,TermFreq,InTermFreq
风筝,8.819205428176174,0.9157924409207547,2,3,3
大字,8.531523355724392,0.8859193339288199,2,4,3
放发,8.531523355724392,0.8859193339288199,2,4,3
万份,8.531523355724392,0.8859193339288199,2,4,3
揭发,8.308379804410183,0.862747951971792,2,5,3
安全网,8.126058247616228,0.8438155543891973,2,6,3
宣传品,7.97190756778897,0.8278084403131856,2,7,3
拖走,8.531523355724392,0.8264351079389992,1,2,3
颠倒黑白,8.531523355724392,0.8264351079389992,1,2,3
渔网,8.531523355724392,0.8264351079389992,1,2,3
政治思想,7.838376175164447,0.8139424473972626,2,8,3
围头,7.519922444045913,0.7808739899135961,2,11,3
礼品,7.432911067056283,0.7718386678576399,2,12,3
站点,7.432911067056283,0.7718386678576399,2,12,3
散发,7.352868359382747,0.7635269772824252,2,13,3
村社,7.352868359382747,0.7635269772824252,2,13,3
海流,7.145228994604501,0.7419655608657052,2,16,3
放出,7.145228994604501,0.7419655608657052,2,16,3
公安,7.084604372788067,0.7356702578653019,2,17,3
台澎金马,6.782323500915133,0.7042812013623494,2,23,3
的真,6.739763886496338,0.6998617813260826,2,24,3
写信,6.659721178822801,0.6915500907508678,2,26,3
爱国主义,6.58561320666908,0.6838546672500707,2,28,3
迟早,7.027445958948118,0.6807375210104727,1,9,3
视而不见,7.027445958948118,0.6807375210104727,1,9,3
标语,6.550521886857809,0.6802107601331753,2,29,3
表扬,6.9220854432902925,0.6705314153128589,1,10,3
测量船,6.9220854432902925,0.6705314153128589,1,10,3
家乡,6.391457192228121,0.6636933713337445,2,34,3
发送,6.36246965535487,0.6606832852930427,2,35,3
罔顾,6.739763886496338,0.6528702158779984,1,12,3
书写,6.254256070714637,0.6494463112112451,2,39,3
亲人,6.156617601150721,0.6393074644525528,2,43,3
渔民,5.857374706297864,0.6349684450255925,3,87,3
博览会,6.452081814044557,0.6250029107455242,1,16,3
譬如,6.391457192228121,0.6191302999835775,1,17,3
晋江县,5.947525803292161,0.6175952263720528,2,53,3
歪曲,6.334298778388173,0.6135934552793143,1,18,3
激发,5.743430446948646,0.5964018222622823,2,65,3
热情,5.561108890154691,0.5774694246796876,2,78,3
攸关,5.892466026109134,0.5707938187905142,1,28,3
家属,5.48700091800097,0.5697740011788907,2,84,3
炮战,5.451909598189699,0.5661300940619952,2,87,3
关心,5.440480902366077,0.564943330318924,2,88,3
阴谋,5.429181347112143,0.5637699766226536,2,89,3
金门岛,5.3960291397952425,0.5603274282992345,2,92,3
可惜,5.758934633484611,0.5578588450143658,1,32,3
留在,5.283088728614648,0.5485996172536697,2,103,3
伦敦,5.535791082170402,0.5362432838505422,1,40,3
校长,5.3960291397952425,0.5227047666225398,1,46,3
火箭,4.900537880029359,0.5088752704000463,2,151,3
地点,4.7248608659540725,0.4906328467663169,2,180,3
加强对,4.67607070178464,0.48556644209964517,2,189,3
生活,4.644818158280536,0.48232115619110216,2,195,3
竟然,4.976175294234979,0.48203419189553215,1,70,3
善意,4.948004417268282,0.4793053238169976,1,72,3
鼓励,4.609550019443079,0.47865888806323903,2,202,3
大力,4.580279637142965,0.47561943115619565,2,208,3
军政,4.5707101861268145,0.4746257326903051,2,210,3
贡献,4.565959583368216,0.4741324267874579,2,211,3
各项,4.488472087889843,0.4660860712282303,2,228,3
人民解放军,4.471080345177973,0.4642801005385031,2,232,3
诸如,4.7248608659540725,0.45768976265317396,1,90,3
协同,4.3923647777124994,0.4561062211278524,2,251,3
上空,4.341868613697967,0.4508626642477439,2,264,3
中央,4.308345921659323,0.4473816445324958,2,273,3
海岸,4.3046896104562125,0.4470019706277736,2,274,3
日前,4.445547043172809,0.43063307656625077,1,119,3
炮击,4.11569934146722,0.4273770893210353,2,331,3
突出,4.094771821361264,0.4252039610413582,2,338,3
宣传,4.065615237069808,0.42217632099888036,2,348,3
作出,4.037284730443583,0.41923446143714904,2,358,3
渔船,4.3046896104562125,0.41698844092998505,1,137,3
教育,3.904102560801481,0.40540473207921923,2,409,3
爱国,3.889539196613585,0.4038924621875302,2,415,3
自卫队,4.130920335477575,0.40015568744205204,1,163,3
学校,4.071378941786559,0.39438800726699197,1,173,3
商业,4.0097347786753526,0.3884166351602232,1,184,3
祖国,3.717308542801593,0.38600791100654247,2,493,3
干部,3.936403505589803,0.38131315128508414,1,198,3
有些,3.9114645572425504,0.37889735499526705,1,203,3
附近,3.6355509699482766,0.37751814763535646,2,535,3
了解,3.5479167340160562,0.3684181474725084,2,584,3
配合,3.541090768945656,0.3677093345001413,2,588,3
舰船,3.7865912273611424,0.3668010739963995,1,230,3
中将,3.7736320827186374,0.3655457422514258,1,233,3
举办,3.7440316129423468,0.36267839178954137,1,240,3
有人,3.6717109513627206,0.35567280424477127,1,258,3
沿海,3.3624608250336183,0.34916027657321047,2,703,3
海上,3.195589125605049,0.34641769730805155,3,1246,3
事实,3.5444979272672708,0.3433498807859697,1,293,3
开展,3.2521339990618747,0.3377038620380751,2,785,3
组织,3.1481757399917805,0.32690876393053936,2,871,3
关于,3.137895809372031,0.32584128876722374,2,880,3
战斗,3.1243515842642737,0.3244348469882189,2,892,3
